model,lp,bootstrap_num,disease,F1,dataset
inception,30.0,15,st depression,0.7577639751552795,CPSC2018
inception,30.0,16,st depression,0.8284023668639053,CPSC2018
inception,30.0,17,st depression,0.8111111111111111,CPSC2018
inception,30.0,18,st depression,0.759493670886076,CPSC2018
inception,30.0,19,st depression,0.736842105263158,CPSC2018
inception,50.0,0,st depression,0.8170731707317073,CPSC2018
inception,50.0,1,st depression,0.7179487179487181,CPSC2018
inception,50.0,2,st depression,0.6716417910447762,CPSC2018
inception,50.0,3,st depression,0.7439024390243903,CPSC2018
inception,50.0,4,st depression,0.7225806451612903,CPSC2018
inception,50.0,5,st depression,0.7836257309941521,CPSC2018
inception,50.0,6,st depression,0.7453416149068322,CPSC2018
inception,50.0,7,st depression,0.7906976744186046,CPSC2018
inception,50.0,8,st depression,0.8022598870056498,CPSC2018
inception,50.0,9,st depression,0.6906474820143885,CPSC2018
inception,50.0,10,st depression,0.8,CPSC2018
inception,50.0,11,st depression,0.7634408602150538,CPSC2018
inception,50.0,12,st depression,0.7195121951219512,CPSC2018
inception,50.0,13,st depression,0.6201550387596899,CPSC2018
inception,50.0,14,st depression,0.7362637362637364,CPSC2018
inception,50.0,15,st depression,0.8301886792452831,CPSC2018
inception,50.0,16,st depression,0.7914438502673797,CPSC2018
inception,50.0,17,st depression,0.7904191616766467,CPSC2018
inception,50.0,18,st depression,0.7727272727272727,CPSC2018
inception,50.0,19,st depression,0.7777777777777778,CPSC2018
inception,100.0,0,st depression,0.7529411764705882,CPSC2018
inception,100.0,1,st depression,0.7836257309941521,CPSC2018
inception,100.0,2,st depression,0.7123287671232877,CPSC2018
inception,100.0,3,st depression,0.75,CPSC2018
inception,100.0,4,st depression,0.787878787878788,CPSC2018
inception,100.0,5,st depression,0.5846153846153846,CPSC2018
inception,100.0,6,st depression,0.8023255813953488,CPSC2018
inception,100.0,7,st depression,0.7914438502673797,CPSC2018
inception,100.0,8,st depression,0.7784431137724551,CPSC2018
inception,100.0,9,st depression,0.7953216374269007,CPSC2018
inception,100.0,10,st depression,0.814070351758794,CPSC2018
inception,100.0,11,st depression,0.7319587628865979,CPSC2018
inception,100.0,12,st depression,0.8068181818181818,CPSC2018
inception,100.0,13,st depression,0.7192118226600985,CPSC2018
inception,100.0,14,st depression,0.8111111111111111,CPSC2018
inception,100.0,15,st depression,0.7325581395348836,CPSC2018
inception,100.0,16,st depression,0.7314285714285713,CPSC2018
inception,100.0,17,st depression,0.7875,CPSC2018
inception,100.0,18,st depression,0.7951807228915662,CPSC2018
inception,100.0,19,st depression,0.8165680473372782,CPSC2018
inception,500.0,0,st depression,0.6951219512195121,CPSC2018
inception,500.0,1,st depression,0.676056338028169,CPSC2018
inception,500.0,2,st depression,0.7752808988764044,CPSC2018
inception,500.0,3,st depression,0.7664670658682634,CPSC2018
inception,500.0,4,st depression,0.7540983606557377,CPSC2018
inception,500.0,5,st depression,0.7204301075268817,CPSC2018
inception,500.0,6,st depression,0.7885714285714286,CPSC2018
inception,500.0,7,st depression,0.7810650887573964,CPSC2018
inception,500.0,8,st depression,0.7357512953367874,CPSC2018
inception,500.0,9,st depression,0.8165680473372782,CPSC2018
inception,500.0,10,st depression,0.7590361445783131,CPSC2018
inception,500.0,11,st depression,0.7763157894736842,CPSC2018
inception,500.0,12,st depression,0.7634408602150538,CPSC2018
inception,500.0,13,st depression,0.7701149425287357,CPSC2018
inception,500.0,14,st depression,0.7525773195876289,CPSC2018
inception,500.0,15,st depression,0.761904761904762,CPSC2018
inception,500.0,16,st depression,0.7682926829268293,CPSC2018
inception,500.0,17,st depression,0.8135593220338984,CPSC2018
inception,500.0,18,st depression,0.7453416149068322,CPSC2018
inception,500.0,19,st depression,0.736842105263158,CPSC2018
minirocket,30.0,0,st depression,0.7362637362637364,CPSC2018
minirocket,30.0,1,st depression,0.6470588235294118,CPSC2018
minirocket,30.0,2,st depression,0.6971428571428572,CPSC2018
minirocket,30.0,3,st depression,0.7515151515151515,CPSC2018
minirocket,30.0,4,st depression,0.7222222222222221,CPSC2018
minirocket,30.0,5,st depression,0.736842105263158,CPSC2018
minirocket,30.0,6,st depression,0.6832298136645963,CPSC2018
minirocket,30.0,7,st depression,0.7134502923976608,CPSC2018
minirocket,30.0,8,st depression,0.6710526315789475,CPSC2018
minirocket,30.0,9,st depression,0.6797385620915033,CPSC2018
minirocket,30.0,10,st depression,0.7231638418079095,CPSC2018
minirocket,30.0,11,st depression,0.7000000000000001,CPSC2018
minirocket,30.0,12,st depression,0.7297297297297297,CPSC2018
minirocket,30.0,13,st depression,0.7544910179640719,CPSC2018
minirocket,30.0,14,st depression,0.7333333333333334,CPSC2018
minirocket,30.0,15,st depression,0.6794871794871794,CPSC2018
minirocket,30.0,16,st depression,0.6547619047619049,CPSC2018
minirocket,30.0,17,st depression,0.675,CPSC2018
minirocket,30.0,18,st depression,0.6918918918918918,CPSC2018
minirocket,30.0,19,st depression,0.6962025316455697,CPSC2018
minirocket,50.0,0,st depression,0.782051282051282,CPSC2018
minirocket,50.0,1,st depression,0.7037037037037037,CPSC2018
minirocket,50.0,2,st depression,0.7182320441988952,CPSC2018
minirocket,50.0,3,st depression,0.7307692307692307,CPSC2018
minirocket,50.0,4,st depression,0.6928104575163397,CPSC2018
minirocket,50.0,5,st depression,0.7577639751552795,CPSC2018
minirocket,50.0,6,st depression,0.6928104575163397,CPSC2018
minirocket,50.0,7,st depression,0.5277777777777777,CPSC2018
minirocket,50.0,8,st depression,0.7011494252873564,CPSC2018
minirocket,50.0,9,st depression,0.697986577181208,CPSC2018
minirocket,50.0,10,st depression,0.6933333333333334,CPSC2018
minirocket,50.0,11,st depression,0.7612903225806451,CPSC2018
minirocket,50.0,12,st depression,0.7643312101910827,CPSC2018
minirocket,50.0,13,st depression,0.735632183908046,CPSC2018
minirocket,50.0,14,st depression,0.7407407407407408,CPSC2018
minirocket,50.0,15,st depression,0.8072289156626506,CPSC2018
minirocket,50.0,16,st depression,0.7169811320754716,CPSC2018
minirocket,50.0,17,st depression,0.7672955974842768,CPSC2018
minirocket,50.0,18,st depression,0.7453416149068322,CPSC2018
minirocket,50.0,19,st depression,0.7564102564102564,CPSC2018
minirocket,100.0,0,st depression,0.7176470588235294,CPSC2018
minirocket,100.0,1,st depression,0.7662337662337664,CPSC2018
minirocket,100.0,2,st depression,0.6887417218543046,CPSC2018
minirocket,100.0,3,st depression,0.6944444444444445,CPSC2018
minirocket,100.0,4,st depression,0.7721518987341772,CPSC2018
minirocket,100.0,5,st depression,0.6748466257668713,CPSC2018
minirocket,100.0,6,st depression,0.6962025316455697,CPSC2018
minirocket,100.0,7,st depression,0.7421383647798743,CPSC2018
minirocket,100.0,8,st depression,0.7567567567567568,CPSC2018
minirocket,100.0,9,st depression,0.7314285714285713,CPSC2018
minirocket,100.0,10,st depression,0.6309523809523809,CPSC2018
minirocket,100.0,11,st depression,0.7374301675977655,CPSC2018
minirocket,100.0,12,st depression,0.6496815286624205,CPSC2018
minirocket,100.0,13,st depression,0.6621621621621622,CPSC2018
minirocket,100.0,14,st depression,0.7741935483870968,CPSC2018
minirocket,100.0,15,st depression,0.7581699346405228,CPSC2018
minirocket,100.0,16,st depression,0.728476821192053,CPSC2018
minirocket,100.0,17,st depression,0.8304093567251463,CPSC2018
minirocket,100.0,18,st depression,0.6193548387096773,CPSC2018
minirocket,100.0,19,st depression,0.6666666666666667,CPSC2018
minirocket,500.0,0,st depression,0.7320261437908497,CPSC2018
minirocket,500.0,1,st depression,0.6794871794871794,CPSC2018
minirocket,500.0,2,st depression,0.6962025316455697,CPSC2018
minirocket,500.0,3,st depression,0.6967741935483871,CPSC2018
minirocket,500.0,4,st depression,0.6745562130177515,CPSC2018
minirocket,500.0,5,st depression,0.6951219512195121,CPSC2018
minirocket,500.0,6,st depression,0.761904761904762,CPSC2018
minirocket,500.0,7,st depression,0.718954248366013,CPSC2018
minirocket,500.0,8,st depression,0.7544910179640719,CPSC2018
minirocket,500.0,9,st depression,0.6973684210526315,CPSC2018
minirocket,500.0,10,st depression,0.736842105263158,CPSC2018
minirocket,500.0,11,st depression,0.7380952380952381,CPSC2018
minirocket,500.0,12,st depression,0.735632183908046,CPSC2018
minirocket,500.0,13,st depression,0.7354838709677418,CPSC2018
minirocket,500.0,14,st depression,0.7307692307692307,CPSC2018
minirocket,500.0,15,st depression,0.6748466257668713,CPSC2018
minirocket,500.0,16,st depression,0.7172413793103448,CPSC2018
minirocket,500.0,17,st depression,0.7167630057803469,CPSC2018
minirocket,500.0,18,st depression,0.6928104575163397,CPSC2018
minirocket,500.0,19,st depression,0.6666666666666666,CPSC2018
xresnet1d101,30.0,0,st depression,0.7840909090909092,CPSC2018
xresnet1d101,30.0,1,st depression,0.7634408602150538,CPSC2018
xresnet1d101,30.0,2,st depression,0.695187165775401,CPSC2018
xresnet1d101,30.0,3,st depression,0.7415730337078652,CPSC2018
xresnet1d101,30.0,4,st depression,0.7570621468926554,CPSC2018
xresnet1d101,30.0,5,st depression,0.7640449438202247,CPSC2018
xresnet1d101,30.0,6,st depression,0.7499999999999999,CPSC2018
xresnet1d101,30.0,7,st depression,0.6871165644171779,CPSC2018
xresnet1d101,30.0,8,st depression,0.7530864197530864,CPSC2018
xresnet1d101,30.0,9,st depression,0.7590361445783131,CPSC2018
xresnet1d101,30.0,10,st depression,0.7730061349693251,CPSC2018
xresnet1d101,30.0,11,st depression,0.7734806629834253,CPSC2018
xresnet1d101,30.0,12,st depression,0.6857142857142857,CPSC2018
xresnet1d101,30.0,13,st depression,0.7455621301775147,CPSC2018
xresnet1d101,30.0,14,st depression,0.7283236994219654,CPSC2018
xresnet1d101,30.0,15,st depression,0.7613636363636365,CPSC2018
xresnet1d101,30.0,16,st depression,0.7317073170731708,CPSC2018
xresnet1d101,30.0,17,st depression,0.7499999999999999,CPSC2018
xresnet1d101,30.0,18,st depression,0.7631578947368421,CPSC2018
xresnet1d101,30.0,19,st depression,0.7692307692307692,CPSC2018
xresnet1d101,50.0,0,st depression,0.7499999999999999,CPSC2018
xresnet1d101,50.0,1,st depression,0.761904761904762,CPSC2018
xresnet1d101,50.0,2,st depression,0.7710843373493975,CPSC2018
xresnet1d101,50.0,3,st depression,0.7590361445783131,CPSC2018
xresnet1d101,50.0,4,st depression,0.7682926829268293,CPSC2018
xresnet1d101,50.0,5,st depression,0.7976190476190477,CPSC2018
xresnet1d101,50.0,6,st depression,0.74,CPSC2018
xresnet1d101,50.0,7,st depression,0.7602339181286549,CPSC2018
xresnet1d101,50.0,8,st depression,0.7044025157232704,CPSC2018
xresnet1d101,50.0,9,st depression,0.7657142857142858,CPSC2018
xresnet1d101,50.0,10,st depression,0.7764705882352941,CPSC2018
xresnet1d101,50.0,11,st depression,0.7294117647058824,CPSC2018
xresnet1d101,50.0,12,st depression,0.7417218543046358,CPSC2018
xresnet1d101,50.0,13,st depression,0.7955801104972375,CPSC2018
xresnet1d101,50.0,14,st depression,0.7176470588235294,CPSC2018
xresnet1d101,50.0,15,st depression,0.7428571428571429,CPSC2018
xresnet1d101,50.0,16,st depression,0.7826086956521738,CPSC2018
xresnet1d101,50.0,17,st depression,0.7730061349693251,CPSC2018
xresnet1d101,50.0,18,st depression,0.7411764705882353,CPSC2018
xresnet1d101,50.0,19,st depression,0.7150837988826816,CPSC2018
xresnet1d101,100.0,0,st depression,0.7810650887573964,CPSC2018
xresnet1d101,100.0,1,st depression,0.7012987012987012,CPSC2018
xresnet1d101,100.0,2,st depression,0.788235294117647,CPSC2018
xresnet1d101,100.0,3,st depression,0.7724867724867726,CPSC2018
xresnet1d101,100.0,4,st depression,0.783132530120482,CPSC2018
xresnet1d101,100.0,5,st depression,0.7607361963190185,CPSC2018
xresnet1d101,100.0,6,st depression,0.7514450867052023,CPSC2018
xresnet1d101,100.0,7,st depression,0.7528089887640451,CPSC2018
xresnet1d101,100.0,8,st depression,0.736842105263158,CPSC2018
xresnet1d101,100.0,9,st depression,0.7524752475247525,CPSC2018
xresnet1d101,100.0,10,st depression,0.7796610169491525,CPSC2018
xresnet1d101,100.0,11,st depression,0.7093023255813953,CPSC2018
xresnet1d101,100.0,12,st depression,0.7435897435897435,CPSC2018
xresnet1d101,100.0,13,st depression,0.5931034482758621,CPSC2018
xresnet1d101,100.0,14,st depression,0.7446808510638299,CPSC2018
xresnet1d101,100.0,15,st depression,0.7625,CPSC2018
xresnet1d101,100.0,16,st depression,0.7777777777777778,CPSC2018
xresnet1d101,100.0,17,st depression,0.73,CPSC2018
xresnet1d101,100.0,18,st depression,0.7179487179487181,CPSC2018
xresnet1d101,100.0,19,st depression,0.7857142857142858,CPSC2018
xresnet1d101,500.0,0,st depression,0.7891891891891892,CPSC2018
xresnet1d101,500.0,1,st depression,0.7916666666666666,CPSC2018
xresnet1d101,500.0,2,st depression,0.7035175879396984,CPSC2018
xresnet1d101,500.0,3,st depression,0.8135593220338984,CPSC2018
xresnet1d101,500.0,4,st depression,0.802197802197802,CPSC2018
xresnet1d101,500.0,5,st depression,0.7441860465116278,CPSC2018
xresnet1d101,500.0,6,st depression,0.7745664739884394,CPSC2018
xresnet1d101,500.0,7,st depression,0.7796610169491525,CPSC2018
xresnet1d101,500.0,8,st depression,0.7759562841530054,CPSC2018
xresnet1d101,500.0,9,st depression,0.7912087912087912,CPSC2018
xresnet1d101,500.0,10,st depression,0.7513227513227513,CPSC2018
xresnet1d101,500.0,11,st depression,0.783132530120482,CPSC2018
xresnet1d101,500.0,12,st depression,0.7388535031847132,CPSC2018
xresnet1d101,500.0,13,st depression,0.7741935483870969,CPSC2018
xresnet1d101,500.0,14,st depression,0.7337278106508875,CPSC2018
xresnet1d101,500.0,15,st depression,0.7914438502673797,CPSC2018
xresnet1d101,500.0,16,st depression,0.8089887640449438,CPSC2018
xresnet1d101,500.0,17,st depression,0.7835051546391752,CPSC2018
xresnet1d101,500.0,18,st depression,0.8135593220338984,CPSC2018
xresnet1d101,500.0,19,st depression,0.7124999999999999,CPSC2018
inception,30.0,0,ventricular ectopics,0.6440677966101696,CPSC2018
inception,30.0,1,ventricular ectopics,0.6,CPSC2018
inception,30.0,2,ventricular ectopics,0.6666666666666667,CPSC2018
inception,30.0,3,ventricular ectopics,0.5864661654135338,CPSC2018
inception,30.0,4,ventricular ectopics,0.6745562130177516,CPSC2018
inception,30.0,5,ventricular ectopics,0.6578947368421053,CPSC2018
inception,30.0,6,ventricular ectopics,0.631578947368421,CPSC2018
inception,30.0,7,ventricular ectopics,0.647887323943662,CPSC2018
inception,30.0,8,ventricular ectopics,0.6666666666666667,CPSC2018
inception,30.0,9,ventricular ectopics,0.6620689655172413,CPSC2018
inception,30.0,10,ventricular ectopics,0.6527777777777777,CPSC2018
inception,30.0,11,ventricular ectopics,0.6187050359712231,CPSC2018
inception,30.0,12,ventricular ectopics,0.6713286713286712,CPSC2018
inception,30.0,13,ventricular ectopics,0.6956521739130433,CPSC2018
inception,30.0,14,ventricular ectopics,0.69281045751634,CPSC2018
inception,30.0,15,ventricular ectopics,0.7251461988304092,CPSC2018
inception,30.0,16,ventricular ectopics,0.6835443037974683,CPSC2018
inception,30.0,17,ventricular ectopics,0.6878980891719746,CPSC2018
inception,30.0,18,ventricular ectopics,0.6875,CPSC2018
inception,30.0,19,ventricular ectopics,0.744186046511628,CPSC2018
inception,50.0,0,ventricular ectopics,0.7017543859649121,CPSC2018
inception,50.0,1,ventricular ectopics,0.6119402985074627,CPSC2018
inception,50.0,2,ventricular ectopics,0.6338028169014085,CPSC2018
inception,50.0,3,ventricular ectopics,0.6933333333333332,CPSC2018
inception,50.0,4,ventricular ectopics,0.69281045751634,CPSC2018
inception,50.0,5,ventricular ectopics,0.6797385620915032,CPSC2018
inception,50.0,6,ventricular ectopics,0.7307692307692307,CPSC2018
inception,50.0,7,ventricular ectopics,0.7,CPSC2018
inception,50.0,8,ventricular ectopics,0.6666666666666667,CPSC2018
inception,50.0,9,ventricular ectopics,0.6745562130177516,CPSC2018
inception,50.0,10,ventricular ectopics,0.549618320610687,CPSC2018
inception,50.0,11,ventricular ectopics,0.6222222222222222,CPSC2018
inception,50.0,12,ventricular ectopics,0.6923076923076924,CPSC2018
inception,50.0,13,ventricular ectopics,0.6951219512195121,CPSC2018
inception,50.0,14,ventricular ectopics,0.653061224489796,CPSC2018
inception,50.0,15,ventricular ectopics,0.7169811320754716,CPSC2018
inception,50.0,16,ventricular ectopics,0.69281045751634,CPSC2018
inception,50.0,17,ventricular ectopics,0.6490066225165563,CPSC2018
inception,50.0,18,ventricular ectopics,0.7218934911242604,CPSC2018
inception,50.0,19,ventricular ectopics,0.6626506024096385,CPSC2018
inception,100.0,0,ventricular ectopics,0.708860759493671,CPSC2018
inception,100.0,1,ventricular ectopics,0.6838709677419355,CPSC2018
inception,100.0,2,ventricular ectopics,0.6511627906976744,CPSC2018
inception,100.0,3,ventricular ectopics,0.7195121951219511,CPSC2018
inception,100.0,4,ventricular ectopics,0.7453416149068324,CPSC2018
inception,100.0,5,ventricular ectopics,0.6620689655172413,CPSC2018
inception,100.0,6,ventricular ectopics,0.6582278481012659,CPSC2018
inception,100.0,7,ventricular ectopics,0.653061224489796,CPSC2018
inception,100.0,8,ventricular ectopics,0.5931034482758621,CPSC2018
inception,100.0,9,ventricular ectopics,0.7126436781609194,CPSC2018
inception,100.0,10,ventricular ectopics,0.708860759493671,CPSC2018
inception,100.0,11,ventricular ectopics,0.6708860759493671,CPSC2018
inception,100.0,12,ventricular ectopics,0.675,CPSC2018
inception,100.0,13,ventricular ectopics,0.6164383561643837,CPSC2018
inception,100.0,14,ventricular ectopics,0.6308724832214764,CPSC2018
inception,100.0,15,ventricular ectopics,0.4590163934426229,CPSC2018
inception,100.0,16,ventricular ectopics,0.4754098360655738,CPSC2018
inception,100.0,17,ventricular ectopics,0.7368421052631579,CPSC2018
inception,100.0,18,ventricular ectopics,0.6909090909090909,CPSC2018
inception,100.0,19,ventricular ectopics,0.6875,CPSC2018
inception,500.0,0,ventricular ectopics,0.6176470588235293,CPSC2018
inception,500.0,1,ventricular ectopics,0.64,CPSC2018
inception,500.0,2,ventricular ectopics,0.6385542168674699,CPSC2018
inception,500.0,3,ventricular ectopics,0.6712328767123288,CPSC2018
inception,500.0,4,ventricular ectopics,0.658385093167702,CPSC2018
inception,500.0,5,ventricular ectopics,0.5354330708661418,CPSC2018
inception,500.0,6,ventricular ectopics,0.7261146496815287,CPSC2018
inception,500.0,7,ventricular ectopics,0.6503067484662577,CPSC2018
inception,500.0,8,ventricular ectopics,0.6577181208053691,CPSC2018
inception,500.0,9,ventricular ectopics,0.6666666666666666,CPSC2018
inception,500.0,10,ventricular ectopics,0.6358381502890174,CPSC2018
inception,500.0,11,ventricular ectopics,0.6027397260273972,CPSC2018
inception,500.0,12,ventricular ectopics,0.6709677419354839,CPSC2018
inception,500.0,13,ventricular ectopics,0.6973684210526315,CPSC2018
inception,500.0,14,ventricular ectopics,0.7051282051282053,CPSC2018
inception,500.0,15,ventricular ectopics,0.6357615894039735,CPSC2018
inception,500.0,16,ventricular ectopics,0.7044025157232705,CPSC2018
inception,500.0,17,ventricular ectopics,0.5915492957746479,CPSC2018
inception,500.0,18,ventricular ectopics,0.5925925925925926,CPSC2018
inception,500.0,19,ventricular ectopics,0.6878980891719746,CPSC2018
minirocket,30.0,0,ventricular ectopics,0.6451612903225806,CPSC2018
minirocket,30.0,1,ventricular ectopics,0.6575342465753424,CPSC2018
minirocket,30.0,2,ventricular ectopics,0.6266666666666666,CPSC2018
minirocket,30.0,3,ventricular ectopics,0.6745562130177516,CPSC2018
minirocket,30.0,4,ventricular ectopics,0.6308724832214764,CPSC2018
minirocket,30.0,5,ventricular ectopics,0.662251655629139,CPSC2018
minirocket,30.0,6,ventricular ectopics,0.6999999999999998,CPSC2018
minirocket,30.0,7,ventricular ectopics,0.6527777777777777,CPSC2018
minirocket,30.0,8,ventricular ectopics,0.6363636363636364,CPSC2018
minirocket,30.0,9,ventricular ectopics,0.6625766871165645,CPSC2018
minirocket,30.0,10,ventricular ectopics,0.5753424657534246,CPSC2018
minirocket,30.0,11,ventricular ectopics,0.64,CPSC2018
minirocket,30.0,12,ventricular ectopics,0.6451612903225806,CPSC2018
minirocket,30.0,13,ventricular ectopics,0.6533333333333333,CPSC2018
minirocket,30.0,14,ventricular ectopics,0.69281045751634,CPSC2018
minirocket,30.0,15,ventricular ectopics,0.5987261146496815,CPSC2018
minirocket,30.0,16,ventricular ectopics,0.6799999999999999,CPSC2018
minirocket,30.0,17,ventricular ectopics,0.624113475177305,CPSC2018
minirocket,30.0,18,ventricular ectopics,0.6099290780141844,CPSC2018
minirocket,30.0,19,ventricular ectopics,0.6419753086419753,CPSC2018
minirocket,50.0,0,ventricular ectopics,0.6710526315789473,CPSC2018
minirocket,50.0,1,ventricular ectopics,0.6571428571428573,CPSC2018
minirocket,50.0,2,ventricular ectopics,0.6535947712418301,CPSC2018
minirocket,50.0,3,ventricular ectopics,0.6490066225165563,CPSC2018
minirocket,50.0,4,ventricular ectopics,0.6666666666666667,CPSC2018
minirocket,50.0,5,ventricular ectopics,0.6941176470588235,CPSC2018
minirocket,50.0,6,ventricular ectopics,0.6394557823129251,CPSC2018
minirocket,50.0,7,ventricular ectopics,0.6179775280898876,CPSC2018
minirocket,50.0,8,ventricular ectopics,0.6013986013986014,CPSC2018
minirocket,50.0,9,ventricular ectopics,0.5789473684210527,CPSC2018
minirocket,50.0,10,ventricular ectopics,0.6122448979591837,CPSC2018
minirocket,50.0,11,ventricular ectopics,0.6164383561643837,CPSC2018
minirocket,50.0,12,ventricular ectopics,0.6474820143884892,CPSC2018
minirocket,50.0,13,ventricular ectopics,0.725,CPSC2018
minirocket,50.0,14,ventricular ectopics,0.662251655629139,CPSC2018
minirocket,50.0,15,ventricular ectopics,0.675,CPSC2018
minirocket,50.0,16,ventricular ectopics,0.611111111111111,CPSC2018
minirocket,50.0,17,ventricular ectopics,0.6351351351351352,CPSC2018
minirocket,50.0,18,ventricular ectopics,0.6482758620689656,CPSC2018
minirocket,50.0,19,ventricular ectopics,0.60431654676259,CPSC2018
minirocket,100.0,0,ventricular ectopics,0.6442953020134228,CPSC2018
minirocket,100.0,1,ventricular ectopics,0.6433566433566433,CPSC2018
minirocket,100.0,2,ventricular ectopics,0.6540880503144654,CPSC2018
minirocket,100.0,3,ventricular ectopics,0.6285714285714286,CPSC2018
minirocket,100.0,4,ventricular ectopics,0.6666666666666667,CPSC2018
minirocket,100.0,5,ventricular ectopics,0.6989247311827956,CPSC2018
minirocket,100.0,6,ventricular ectopics,0.6081081081081081,CPSC2018
minirocket,100.0,7,ventricular ectopics,0.6794871794871795,CPSC2018
minirocket,100.0,8,ventricular ectopics,0.670807453416149,CPSC2018
minirocket,100.0,9,ventricular ectopics,0.6666666666666667,CPSC2018
minirocket,100.0,10,ventricular ectopics,0.6666666666666667,CPSC2018
minirocket,100.0,11,ventricular ectopics,0.6758620689655173,CPSC2018
minirocket,100.0,12,ventricular ectopics,0.5857142857142857,CPSC2018
minirocket,100.0,13,ventricular ectopics,0.6887417218543046,CPSC2018
minirocket,100.0,14,ventricular ectopics,0.6493506493506495,CPSC2018
minirocket,100.0,15,ventricular ectopics,0.5986394557823128,CPSC2018
minirocket,100.0,16,ventricular ectopics,0.6382978723404256,CPSC2018
minirocket,100.0,17,ventricular ectopics,0.6951871657754011,CPSC2018
minirocket,100.0,18,ventricular ectopics,0.6405228758169935,CPSC2018
minirocket,100.0,19,ventricular ectopics,0.6301369863013698,CPSC2018
minirocket,500.0,0,ventricular ectopics,0.725,CPSC2018
minirocket,500.0,1,ventricular ectopics,0.662251655629139,CPSC2018
minirocket,500.0,2,ventricular ectopics,0.5428571428571428,CPSC2018
minirocket,500.0,3,ventricular ectopics,0.5874125874125875,CPSC2018
minirocket,500.0,4,ventricular ectopics,0.6490066225165563,CPSC2018
minirocket,500.0,5,ventricular ectopics,0.679245283018868,CPSC2018
minirocket,500.0,6,ventricular ectopics,0.6527777777777777,CPSC2018
minirocket,500.0,7,ventricular ectopics,0.5985401459854015,CPSC2018
minirocket,500.0,8,ventricular ectopics,0.6433566433566433,CPSC2018
minirocket,500.0,9,ventricular ectopics,0.6099290780141844,CPSC2018
minirocket,500.0,10,ventricular ectopics,0.6900584795321638,CPSC2018
minirocket,500.0,11,ventricular ectopics,0.6666666666666666,CPSC2018
minirocket,500.0,12,ventricular ectopics,0.654320987654321,CPSC2018
minirocket,500.0,13,ventricular ectopics,0.693877551020408,CPSC2018
minirocket,500.0,14,ventricular ectopics,0.7169811320754716,CPSC2018
minirocket,500.0,15,ventricular ectopics,0.5797101449275361,CPSC2018
minirocket,500.0,16,ventricular ectopics,0.6382978723404256,CPSC2018
minirocket,500.0,17,ventricular ectopics,0.6163522012578616,CPSC2018
minirocket,500.0,18,ventricular ectopics,0.5797101449275361,CPSC2018
minirocket,500.0,19,ventricular ectopics,0.6577181208053691,CPSC2018
xresnet1d101,30.0,0,ventricular ectopics,0.6580645161290322,CPSC2018
xresnet1d101,30.0,1,ventricular ectopics,0.5986394557823128,CPSC2018
xresnet1d101,30.0,2,ventricular ectopics,0.5333333333333333,CPSC2018
xresnet1d101,30.0,3,ventricular ectopics,0.624113475177305,CPSC2018
xresnet1d101,30.0,4,ventricular ectopics,0.5714285714285713,CPSC2018
xresnet1d101,30.0,5,ventricular ectopics,0.6962025316455697,CPSC2018
xresnet1d101,30.0,6,ventricular ectopics,0.6578947368421053,CPSC2018
xresnet1d101,30.0,7,ventricular ectopics,0.6496815286624205,CPSC2018
xresnet1d101,30.0,8,ventricular ectopics,0.5972222222222223,CPSC2018
xresnet1d101,30.0,9,ventricular ectopics,0.674698795180723,CPSC2018
xresnet1d101,30.0,10,ventricular ectopics,0.6918238993710691,CPSC2018
xresnet1d101,30.0,11,ventricular ectopics,0.7080745341614907,CPSC2018
xresnet1d101,30.0,12,ventricular ectopics,0.6344827586206896,CPSC2018
xresnet1d101,30.0,13,ventricular ectopics,0.5899280575539568,CPSC2018
xresnet1d101,30.0,14,ventricular ectopics,0.6993865030674847,CPSC2018
xresnet1d101,30.0,15,ventricular ectopics,0.662251655629139,CPSC2018
xresnet1d101,30.0,16,ventricular ectopics,0.6887417218543046,CPSC2018
xresnet1d101,30.0,17,ventricular ectopics,0.6164383561643837,CPSC2018
xresnet1d101,30.0,18,ventricular ectopics,0.622754491017964,CPSC2018
xresnet1d101,30.0,19,ventricular ectopics,0.6380368098159509,CPSC2018
xresnet1d101,50.0,0,ventricular ectopics,0.6538461538461537,CPSC2018
xresnet1d101,50.0,1,ventricular ectopics,0.6802721088435374,CPSC2018
xresnet1d101,50.0,2,ventricular ectopics,0.6666666666666667,CPSC2018
xresnet1d101,50.0,3,ventricular ectopics,0.644736842105263,CPSC2018
xresnet1d101,50.0,4,ventricular ectopics,0.6756756756756757,CPSC2018
xresnet1d101,50.0,5,ventricular ectopics,0.6713286713286712,CPSC2018
xresnet1d101,50.0,6,ventricular ectopics,0.691358024691358,CPSC2018
xresnet1d101,50.0,7,ventricular ectopics,0.676056338028169,CPSC2018
xresnet1d101,50.0,8,ventricular ectopics,0.6842105263157895,CPSC2018
xresnet1d101,50.0,9,ventricular ectopics,0.6707317073170731,CPSC2018
xresnet1d101,50.0,10,ventricular ectopics,0.679245283018868,CPSC2018
xresnet1d101,50.0,11,ventricular ectopics,0.6835443037974683,CPSC2018
xresnet1d101,50.0,12,ventricular ectopics,0.6266666666666666,CPSC2018
xresnet1d101,50.0,13,ventricular ectopics,0.6787878787878788,CPSC2018
xresnet1d101,50.0,14,ventricular ectopics,0.6131386861313869,CPSC2018
xresnet1d101,50.0,15,ventricular ectopics,0.6577181208053691,CPSC2018
